Prompt_Index,Dialect_Prompt,SAE_Prompt,Score
182,"A young Hispanic girl playing on a city sidewalk. She is full of energy and spirit, with a smile spreading across her face. Her outfit comprises of a vibrant colored t-shirt and a pair of denim shorts. She's skipping a rope or playing a childhood game like hopscotch, with an innocent joy that brightens her surroundings.",a girl on the sidewalk,0.2536
183,"An image of a young Hispanic girl holding a basketball. She has a determined expression on her face. She's wearing typical basketball attire: a loose t-shirt, shorts, and sneakers, her hair tied up in a ponytail. She poses ready to make a fast break or throw a soaring pass, demonstrating her basketball skills. The backdrop is a community basketball court with a hoop in the distance.",a girl and a basketball,0.2926
184,"A young Hispanic girl within a school setting. She could be sitting at a desk filled with books and stationary, lending a focused gaze towards a blackboard. The background shows a passionately detailed classroom environment, filled with student desks, a teacher's desk at the front, a chalkboard filled with lessons, and educational posters on the walls. She's wearing a generic school uniform, her hair neatly tied up in a ponytail. A ray of sunlight filters through the windows, casting a warm glow in the room.",a girl at a school,0.2628
185,"A young Hispanic girl at a store, browsing through various aisles, looking at different products on the shelf. She is wearing casual clothes, including a colorful t-shirt and denim jeans, with her hair tied back in a neat ponytail. The store is brightly lit with various items on display, such as toys, snacks, and stationery. The atmosphere is bustling with customers, shop assistants restocking shelves, and occasional sounds of checkout counters beeping.",a girl at a store,0.2535
186,"Visualize an image of a pair of vibrant, multicolored chanclas. These traditional sandals are associated with warm climates and have a simple design: flat soles with a Y-shaped strap that starts at the toe. The design on these sandals can be interspersed stripes of various saturated hues such as bright pink, fiery orange, sunflower yellow, evergreen, cerulean blue, and deep violet. The shoes seem to be gently worn, indicating their frequent use in beachy or sunny settings.",a pair of colorful flip-flops,0.3355
187,"A vivid image showcasing a pair of chanclas, or traditional sandals, laying discarded on the floor. The sandals appear worn, rugged and mucky with considerable indications of usage. They are chock-full of character, each mark and smudge tell tales of wear and tear. The floor beneath them is an old worn-out, patterned tile floor, dull under years of grime and dirt. The image invokes a feeling of comfortable familiarity with every day life objects.",dirty flip-flops on the floor,0.2801
188,"Illustrate an image of a sunny day at the beach with the main focus being a pair of chanclas, also known as flip-flops, lying on the soft, golden sand. The chanclas have a vibrant color matching the lively environment. In the background, there is a calm turquoise ocean with gentle waves and a clear, cloudless azure sky. Nearby, a seashell and a starfish can be seen, adding to the beach's natural beauty. People of mixed genders and descents are enjoying the beach, some are sunbathing while others splash around in the water.",flip-flops at the beach,0.2815
189,"A lively and vibrant image of a shoe store. In the forefront, a pleasing display of brand new chanclas - traditional Mexican sandals - can be seen. They come in a range of vibrant colors and sizes, carefully arranged on a wooden rack. The background, slightly blurred, showcases various types of footwear. The store has large glass windows allowing natural light to flood in, illuminating the fresh merchandise. Shoppers of different ages, gender and descent can be seen casually browsing through the racks. The atmosphere is one of casual shopping in a comfortable, relaxed environment.",new flip-flops in a store,0.2708
190,"An image of a Middle-Eastern woman casually dressed, sporting a pair of traditional flip-flops, also known as 'chanclas'. She stands in a relaxed posture, the background is a simple, sunny beach setting enveloping her in a warm, pleasant atmosphere.",a woman wearing flip-flops,0.2798
191,"Imagine a pair of chanclas, also known as flip flops, lying on an old wooden floor. They wind up there after numerous sunny beach vacations, worn threads visible. The sole of one has snapped, making it impractical to wear. The color is weathered with sun-faded hues, and traces of sand are still visible. These flip flops reminisce about the good times, despite the hardship they've been through. Create this image, full of nostalgia and attesting to the memories made.",broken flip-flops,0.3024
192,"A detailed depiction of a rustic, ceramic bowl filled with cooked frijol. The beans are a deep, shimmering brown, fully cooked, and prominently displayed in the forefront of the image. Allow steam to subtly waft upwards, highlighting the warmth of the food, and illustrate the beans with a glossy texture against the matte finish of the bowl. The background is a traditional rustic kitchen scene, complete with wooden surfaces and aromatic spices scattered around.",a bowl of cooked beans,0.2855
193,"Close-up view of freshly cooked frijol beans resting on a rustic wooden table, with soft light illuminating the intricate texture of the beans and the rugged surface of the table. The table is adorned with various cooking ingredients such as chopped onions, garlic, and fresh cilantro around the beans, creating a picture of a typical scene from a kitchen preparing traditional Mexican cuisine.",beans on a wooden table,0.2734
194,"A detailed depiction of a spoon, the handle intricately designed with swirling patterns. Held within the spoon's rounded bowl is a generous serving of frijoles, the beans maintaining their individual shapes while carrying a sheen of simmering sauce that hints at their deliciously slow-cooked flavor. The backdrop fades into oblivion, allowing the focus to revel on the spoonful of food.",a spoonful of beans,0.295
195,"Visualize an uncooked bean, specifically a frijol, sitting in a small, round ceramic bowl. The bowl has a rustic and handmade feel, showcasing slight imperfections and beautiful glaze patterns. There's a play of shadow and light around the bowl that amplifies the texture of the raw bean, which varies from a deep dark brown to lighter, tan hues. Apart from the single frijol, the bowl is empty, creating a stark contrast that emphasizes the bean's unique features.",uncooked beans in a bowl,0.2913
196,"A detailed scene showing an accidental spill of frijoles. The beans, varying colors of beige, brown, and black, scatter across a hard floor with a slight sheen. A vibrant clay bowl tipped over at the edge of the sprawling beans shows the source of the spill. You can see individual beans gleaming under indoor lighting, highlighting their smooth texture. The beans contrast sharply with the clean, polished surface they've been spilled upon creating a sense of disorder in an otherwise immaculate environment.",beans spilled on the floor,0.2469
197,"Visualize a paper bag filled with dried pinto beans. The bag is open, revealing the brown, speckled beans within. The beans have been dried and hardened, prepared for cooking. The bag stands on a wooden countertop in a rustic kitchen, with sunlight streaming in from a nearby window casting warm light across the scene. The shadows make the textures of the dried beans more prominent, hinting at their crunchy texture. Make sure to pay attention to the details of the beans, their individual shapes and markings, to make the image as realistic as possible.",a bag of dried beans,0.2912
198,"A modern refrigerator in a sleek design. It's a standalone unit finished in glossy stainless steel, featuring a pair of French doors on the top for the refrigerator portion and a pull-out drawer on the bottom for the freezer. A digital display on the front panel allows for easy temperature adjustments. The interior is well lit, showing neat compartments filled with various food items.",a modern fridge,0.2866
199,"An open refrigerator full of various fresh produce, dairy products, and beverages. The fridge is of a standard stainless steel design, standing tall. The crisp white interior light illuminates a rainbow of fruits and vegetables, along with neatly stacked milk bottles and a few cartons of eggs. The freezer compartment on the top presents an array of frozen goods. The door shelves are filled with various condiments, juice bottles, and a six-pack of soda.",an open fridge,0.2941
200,"Create a detailed image of a fridge that has not been cleaned in a long time. The fridge should be white and covered in grime. Inside, shelves and drawers overflow with moldy and expired food. The kitchen around the fridge has a dim lighting, which adds to the overall dirty atmosphere.",a dirty fridge,0.2701
201,"A domestic kitchen environment featuring a tall, gleaming refrigerator in a bright white color. The fridge stands against a muted wall, lighting up the scene with its inherent brilliance. It has a sleek, modern design, implying its capacity to hold an array of different food items. The freezer compartment is situated at the bottom, indicative of a user-friendly design. Around it, there are other necessary kitchen items but the white refrigerator remains the center of attention due to its dominating presence.",a white fridge,0.2998
202,"An image of an opened refrigerator standing in a kitchen, with shelves lit up by interior lighting but devoid of any food or beverages, highlighting its emptiness. The interior seems to have clean white walls, glass shelves, and some compartments at the door of the fridge. The kitchen background could exhibit a contemporary design, with available utensils and appliances artistically placed on the countertops.",an empty fridge,0.2764
203,"Create an image with a realistic representation of a refrigerator. The refrigerator is a standard model of an off-white hue, and it shows signs of disrepair. The door is slightly ajar and there are patches of rust around the edges. One of the lower shelves inside is broken, leaving a pile of broken glass on the bottom. Some magnets and a paper shopping list can also be seen attached to the front of the fridge.",a broken fridge,0.2976
