Dialect_Word,SAE_Word,Dialect_Prompt,SAE_Prompt,person_in_prompt,dialect_word_count,polysemic,Polysemy_Prompt,Original_Dialect_Prompt,Original_SAE_Prompt
ah long,a loan shark,"A man of South Asian descent is spray painting a message on a brick wall. He has a mischievous grin on his face and is wearing a dark hoodie and blue jeans. The graffiti is in vibrant colors and gives an urban street art vibe. He is holding the spray can in his right hand and the cap in his left hand. The sun is setting in the background, giving the whole scene a warm, orange glow.","A middle-aged, Caucasian male dressed in usual loan shark attire, which could include a suit or more casual, intimidating clothing. He is in the process of using a spray paint can to leave a message on a weather-beaten brick wall. His expression is serious as he carefully crafts his intimidating written warning. The area is dimly lit, adding to the ominous atmosphere. Nearby, a solitary street lamp struggles to pierce the cloak of darkness, casting long ominous shadows on the deserted alleyway.",1,1,0,,an ah long spray painting a message,a loan shark spray painting a message
kopi tiam,small food court,"A middle-aged South Asian man enjoying his meal at a traditional kopi tiam. He is comfortably seated on a wooden stool at a rustic table, engrossed in the delightful taste of the local coffee shop food. The locale is bustling with life and full of delightful aromas. Beside him on the table, there's a steaming bowl of noodles and a cup of freshly brewed traditional coffee. The interior of the kopi tiam is decorated with vintage décor, giving it an authentic and homely vibe.","A Hispanic man enjoying a meal at a compact food court. He sits on a metal stool at a tall table, a plate of vibrant tacos in front of him. Surrounding him, fellow diners chatter and eat, lending a busy and lively atmosphere to the scene. Warm overhead lighting glows upon the scene, reflecting off the polished food court tables and casting long, faint shadows. The gentle hum of conversation and the enticing aroma of various cuisines fill the air, completing the depiction of a bustling, small-scale food court.",1,1,0,,a man eating food at a kopi tiam,a man eating food at a small food court
kopi tiam,small food court,"A South Asian woman, casually dressed in warm hues, is seen sitting at a traditional Kopi Tiam (coffee shop) in Southeast Asia. The rustic charm of the eatery is reflected in the worn wooden tables and neatly hung lanterns. A small, steaming teapot is in front of her, from which she has already poured herself a cup. With a serene look on her face, she gingerly lifts the cup to her lips to take a sip. It's a normal day outside, with a bustling crowd and gentle sunlight adding to the overall ambiance.","A South Asian woman with long, jet-black hair is comfortably seated on a wooden chair at a quaint food court. She is dressed in casual clothing, perhaps a floral sundress with sandals. In her delicate hands, she holds a beautifully designed porcelain teacup from which she is taking a sip. The tantalizing aroma of the tea seemingly pervades the air around her. The food court is compact, but bustling with energy, featuring a few booths selling an array of international delicacies. Intricate lanterns hang from the ceiling, casting a warm golden glow over the scene.",1,1,0,,a woman drinking tea at a kopi tiam,a woman drinking tea at a small food court
kopi tiam,small food court,"A traditional bowl of cooked noodles placed on a weathered wooden table, found in a bustling kopi tiam, a type of food court found in Southeast Asia. The setting is filled with the scents of street food, conversations fill the air, and the atmosphere is lively. The noodles are garnished with fresh green herbs, shiny brown mushrooms, and juicy pieces of meat with a dollop of seasoning on top. A pair of chopsticks is resting on the side of the bowl, ready to dive into the meal.","Imagine capturing a scene in a bustling small food court. The main element is  a bowl filled with delicious noodles placed casually on a round wooden table. The noodles are thick, broth is steaming hot and garnished with fresh green herbs. The bowl has a ripple design, and a pair of intricately designed wooden chopsticks rests on it. The table is in the corner but the ambiance around is lively: nearby, there are other tables with customers enjoying their meals, merchants busy preparing orders, and vibrant decorations hanging from the ceiling, creating a colorful palette in the food court.",0,1,0,,a bowl of noodles on a table in a kopi tiam,a bowl of noodles on a table in a small food court
kopi tiam,small food court,"An image depicting a lively traditional Kopi Tiam in Singapore during the day. The outdoor setting is bustling with people of diverse descents such as Caucasian, Hispanic, Black, Middle-Eastern, South Asian and White. They're seated at simple wooden tables, each enjoying their meals or beverages. The chalkboard menu at the back lists out a variety of local dishes and drinks. Street vendors in various corners are busy preparing food, their vibrant stalls brimming with trays of exotic, steaming cuisine. A South Asian man is stirring coffee in a large brass pot. The atmosphere is saturated with optimism, noise and the tantalizing aromas of a multitude of spices.","Visualize a compact food court bustling with activity. Picture multiple stalls offering various cuisines from around the world, anchored in the centre of a mid-sized shopping centre. Different aromas waft through the air as chefs work behind the counters, serving an assortment of delicacies to a diverse crowd. In the crowd, imagine an Asian woman talking animatedly over a bowl of noodles, a black man enjoying a hearty burger, a middle-eastern child marvelling at her ice cream cone, and a white elderly couple sharing a pizza. The atmosphere is vibrant, full of laughter and chatter against a backdrop of clattering dishes and sizzling food.",0,1,0,,kopi tiam,a small food court
kopi tiam,small food court,"A Middle-Eastern man and a Hispanic woman are enjoying a casual date at a kopi tiam. They are seated at a rustic wooden table with traditional Malaysian ceramic crockery. The man is sipping coffee from a cup, while the woman is offering him a piece of kaya toast. The bustling environment of the kopi tiam, with an open-air setting full of locals engaging in friendly chats and busy waiters juggling multiple orders, surrounds the couple.","A cheerful Middle-Eastern man and an African woman are seated together at a tiny food court. They share a little round table, covered in a vibrant red-and-white checkered tablecloth. A variety of dishes from different cultural cuisines are spread out before them. The atmosphere is filled with the tempting aroma of food, joyful chatter of people, and the occasional sound of clattering utensils. The venue is adorned with multicolored string lights hung above and around, gently illuminating the entire scene.",1,1,0,,a couple at a kopi tiam,a couple at a small food court
kopi tiam,small food court,"A lively scene at a kopi tiam. In the background, there's the bustle of the eatery with waitstaff and cooks at work. In the foreground, we see a group of friends engrossed in conversation. The group is diverse: a middle-aged Caucasian woman sips her coffee, a young Black man is engaged in animated discussion, a Hispanic woman laughingly answers him, a South Asian man enjoys his kaya toast, and a Middle-Eastern woman looks thoughtfully into her cup of teh tarik. The table is filled with traditional eats like soft-boiled eggs and nasi lemak.","A group of six friends enjoying a lovely day at a small food court. The group is diverse and includes two Caucasian women, a Black man, a South Asian man, a Hispanic woman, and a Middle-Eastern man. They are seated around a round table filled with a variety of dishes from different cuisines, illustrating the multicultural ambience of the food court. They are all in casual attire, some are laughing while others are in deep conversation, giving an overall vibe of camaraderie.",1,1,0,,a group of friends at a kopi tiam,a group of friends at a small food court
yandao,handsome male,"Picture a magazine cover featuring a charming and handsome man of South Asian descent. He is wearing a fashionable suit, looking confidently straight into the camera with a captivating smile. The background is of a city skyline at dusk, highlighting the man's stature. The magazine title is tastefully designed and placed diagonally across the lower left corner of the cover.","A magazine cover featuring an attractive male model. He has a chiseled jawline, piercing blue eyes, and wavy brown hair styled in a casual yet elegant way. The man is wearing a sleek, well-fitted black suit, a crisply ironed white shirt underneath, and a vibrant red tie. He has a confident, magnetic expression that draws readers in. The backdrop on the magazine cover is a high-end fashion studio with soft lighting and modern decor elements. The title of the magazine is 'Gentleman's Vogue' and the headline reads 'The Modern Man: Style, Grace & Passion'.",1,1,0,,a yandao on a magazine cover,a handsome male on a magazine cover
yandao,handsome male,"A handsome musician of Middle-Eastern descent is performing on stage at a concert. The stage is lit up with vibrant colors and is surrounded by a crowd that is thoroughly enjoying his performance. He is passionately playing his musical instrument, each note resonating with the audience. The atmosphere is ecstatic and lively.","A captivating visual of a concert scene featuring a talented Hispanic male artist. He captivates his audience with the radiance of his stage presence. His folkloric attire adds a unique touch to his overall appearance. Holding a rustic guitar, he is in mid-performance, fingers deftly dancing across the instrument's strings. The stage lighting lends a grandeur effect while the transfixed audience in the dimmer background watches in awe, exemplifying the concert's lively yet intimate atmosphere.",1,1,0,,a yandao performing on stage at a concert,a handsome male performing on stage at a concert
yandao,handsome male,"A muscular Caucasian man in workout attire at a gym, he is lifting heavy weights with confidence and determination. There are various gym equipment around him such as treadmills, squat racks, and dumbbell sets. The gym interior is modern and well-lit, projecting an atmosphere of a community that values fitness and health.","An attractive Middle-Eastern man is at a well-equipped gym. He is focused and determined, his muscles straining as he lifts a set of heavy dumbbells. His workout attire clings to his body, illustrating his athletic build. The surrounding gym environment includes various fitness equipment like treadmills, exercise bikes, and weightlifting benches. The atmosphere is energetic, with people of different genders and descents wide-ranging from South Asian to Caucasian to Hispanic exercising their fitness regimes in the background.",1,1,0,,a yandao at a gym lifting weights,a handsome male at a gym lifting weights
yandao,handsome male,"A handsome man of Middle-Eastern descent posing in a trendy streetwear outfit. He is standing confidently in an urban setting, with elements of graffiti and tall buildings in the background. His outfit consists of a stylish jacket in a vibrant color, paired with skinny jeans and high-top sneakers. He's accessorizing with a chunky watch and reflective sunglasses, exuding a cool attitude.","A good-looking Asian male stylishly posing in an urban ambiance. He is showcasing a trendy streetwear outfit that includes a black hoodie, distressed denim jeans, and white sneakers. The location is a vibrant city sidewalk, with graffiti-covered walls in the backdrop and a hint of soft sunrays filtering through a concrete jungle of skyscrapers.",1,1,0,,a yandao posing in a streetwear outfit,a handsome male posing in a streetwear outfit
yandao,handsome male,"A handsome man of South Asian descent in casual clothing, standing beside his partner, a Caucasian woman dressed in a classy yet comfortable outfit. They both share a genuine smile, embracing the moment under the clear blue sky with green nature surrounding them.","A handsome Caucasian man with dark hair and light blue eyes, wearing a suave suit is standing next to his partner, a beautiful Middle-Eastern woman with long curly brown hair, dressed in an elegant evening gown. They are lost in each other's eyes, displaying a connection that speaks volumes about their romantic relationship. The background is a softly blurred cityscape at twilight, adding drama to the scene.",1,1,0,,a yandao with his partner,a handsome male with his partner
yandao,handsome male,"A gathering of handsome young men from various ethnic backgrounds, such as a Caucasian man with blond hair and blue eyes, an Asian man with black hair and brown eyes, a Hispanic man with dark hair and brown eyes, an African man with short curly hair and dark brown eyes, and a Middle Eastern man with brown hair and hazel eyes, all dressed casually and standing together.","A diverse group consisting of individuals of different descents, including Caucasian, Hispanic, Black, Middle-Eastern, South Asian, and White. Each of these individuals manifests a unique interpretation of masculinity and embodies a distinctive handsomeness. One could see a well-defined jawline, firm cheekbones, deep-set eyes, and captivating smiles. Some have well-groomed facial hair, others flaunt a smooth, clean-shaven look. Their hairstyles present a vast array from popular contemporary trends to classical timeless cuts, rendering an image of charm and magnetism from this group of attractive men.",1,1,0,,a group of yandaos,a group of handsome males
mug,study,"An image illustrating a scene at a quaint coffee shop. In the foreground, there's a Hispanic man, casually dressed in a warm sweater and jeans, holding a large coffee mug, half-full of steaming dark roast coffee. He's sitting at a worn-out wooden table, vintage posters about coffee and some mismatched chairs scattered around. A comforting emanation of rustic charm pervades the place, with soft, warm lights hanging from the ceiling casting a cozy glow on the peaceful scene.","A South Asian male wearing a light blazer and glasses intently focused on a thick book filled with notes and highlights. He is sitting at a small, worn wooden table at a local coffee shop. Around him, a warm ambiance is created by the natural filtered sunlight. A steaming cup of black coffee and a half-eaten croissant rest on the table. In the background, we see the chalkboard menu, vintage decor, and soft chatter of other patrons. The atmosphere is quiet and relaxing, perfect for studying.",1,1,1,a ceramic coffee mug with steam rising on a wooden table,a man mug at the coffee shop,a man studying at the coffee shop
mug,study,"Visualize a cozy, indoor scene. Within this space, the focus should be on an aesthetic mug, adorned with intricate designs, sitting on an oak table. Associated with the mug is a middle-aged Caucasian woman, her blonde hair loosely tied back, tenderness reflecting in her blue eyes. She rests her hands gently on the table, one being adjacent to the mug. Perhaps this is her favorite mug, the one she uses for her morning rituals of contemplation and caffeine. Capture the essence of quiet solitude and the poignant charm of everyday objects that fill our lives with bits of joy.","A South Asian woman engaged in private study at her home. She is sitting at a wooden table filled with an array of academic books, pens, and a laptop. The room is cozy, with a large window casting soft afternoon light over her, creating a serene study environment. A cup of steaming tea sits by her side, releasing tendrils of steam into the quiet room. Framed artworks and family photographs on the walls break up the monotony, providing comforting familiarity. The woman's expression is one of intense concentration, her eyebrows drawn slightly together as she pages through a large textbook.",1,1,1,a floral-patterned mug filled with tea on a windowsill,a woman mug at home,a woman studying at home
mug,study,"Render an image of a small South Asian child holding a mug in one hand and a book in another. The child is wearing a colorful pullover and denim jeans. Their hair is cut short, and they have a curious look on their face. The mug is blue with a painted cartoon turtle on it. The book cover is vivid and filled with images of animals and trees, indicating it is a children's storybook. They are standing in a warmly lit room with a light brown wooden floor and pastel-colored wall in the background.","Create an image showcasing an insightful scene where a Middle-Eastern boy with medium-length, curly dark hair is seated at a well-lit wooden desk. In front of him, there's an open, hardcover book, filled with colorful illustrations and large text. His brown eyes are widely open with curiosity, his index finger tracing the lines of text as he reads intently. The room around him is softly lit, warm and comfortable, showing signs of a conducive learning environment with a bookcase filled with more books of different shapes, sizes, and colors in the background.",1,1,1,a colorful mug with cartoon animals next to a notebook,a child mug a book,a child studying a book
mug,study,"A diverse group of students anxiously huddled with excited expressions, tightly clutching to their collection of study materials. Some of them are drinking hot coffee from ceramic mugs. Among the group, there is a black female student with curly hair interpreting a math problem, a Caucasian male student with glasses examining a historical text, a Hispanic female student with straight hair brainstorming on a science project, and a Middle-Eastern male student with a beard absorbed in an English novel.","A diverse group of students immersed in their studies. They are seated at a large wooden table filled with books, notebooks, and stationery. A Caucasian male student is intently reading a hardcover book while a Hispanic female student is jotting down notes from her open textbook. A South Asian female student and a black male student are engaged in a lively academic discussion. In the background is a poster of the periodic table, flanked by bookshelves packed with many books of different colors and sizes.",1,1,1,a shelf lined with souvenir mugs from different cities,a group of students mug,a group of students studying
mug,study,"A detailed image of a ceramic mug, adorned with textbook graphics and equations, sitting on a wooden desk. The ambient lighting gives us a sense of the late evening, with a dim desk lamp casting long, dramatic shadows across the room. The room appears like a typical student's space, filled with differently colored textbooks, loose papers, and pens scattered around the desk, a laptop slightly open, alongside the mug. The walls are adorned with educational posters and a calendar. Peaceful, serene, it evokes the feeling of a moment of calm in a student's life after a long day of studying.","Depict an image of a Hispanic male student focusing on his book in his pleasantly lit bedroom during the evening. He is sitting at a wooden study table littered with piles of books and sheets of paper. A standing lamp is casting a warm, quiet light over the study table. The room has a cozy aesthetic with soft colored walls and a comfortable bed in the background.",1,1,1,a glowing mug under dim light beside a laptop,a student mug in his room at night,a student studying in his room at night
mug,study,"An image capturing a light-hearted moment between four friends in a library. Two of them are playfully posing or 'mugging' for the camera in a humorous manner. One friend is a Hispanic woman with a playful smirk on her face, the other is a South Asian man making funny faces. In the background, two more friends, a Caucasian man engrossed in a book and a Black woman laughing at their antics, can be seen. Behind them, shelves filled with various books and soft library lighting complete the scene.","An engaging scene of a diverse group of four friends absorbed in their studies in a public library. Two of them, a Hispanic man with a beard and glasses and a Black woman with a pixie haircut, sit across from each other, sharing a book. To their side, an South Asian woman with long hair tied up in a bun is busy writing notes, while a Caucasian man, wearing a beanie, browses through his laptop. They're surrounded by tall wooden bookshelves loaded with a variety of books. A hushed silence dominates the room, disturbed only by the soft rustling of pages and clicking of keys.",1,1,1,a mug with a witty slogan on a crowded study table,a couple of friends mug in the library,a couple friends studying in the library
lightbulb,third wheel,"An imaginative scene of a Caucasian man metaphorically represented as a lightbulb, symbolizing an idea or discovery, walking along a rocky trail on a verdant mountainside. Accompanying him on the hike are a Hispanic woman and an Asian man, enjoying their day out in the wilderness. They represent a group of friends or fellow hikers. The woman is a bit ahead of the other two, holding a map and navigating. The Asian man is behind, supporting the 'lightbulb' man, with a backpack full of provisions for their adventure.","A South Asian man feeling like a third wheel while hiking on a beautiful mountain trail with a Caucasian couple. The couple is in love and is walking ahead of him, hand-in-hand, absorbed in each other. The South Asian man is trailing behind, trying to appear cheerful. The scenery around them is breathtaking, filled with lush greenery, rocky paths, and the background view of snow-capped mountains beneath a clear blue sky.",1,1,1,a glowing lightbulb hanging from a rustic wooden ceiling,a man being a lightbulb on a hike with a couple,a man being a third wheel on a hike with a couple
lightbulb,third wheel,"A middle-aged Hispanic woman acting like a lightbulb as part of an art installation in a museum. She stands on a pedestal, her arms extended upwards while her body glows with a gentle luminescence. A Black man and a South Asian woman, who are a couple, are observing her with fascination and curiosity. The man wears a dapper suit while the woman adorns herself in a colorful traditional dress. The museum itself is a beautiful setting of arched ceilings and marble floors, adorned with several other pieces of art.","A Middle-Eastern woman feeling like an odd one out while accompanying a Caucasian couple at a museum. The woman is looking towards the couple who seem engrossed in an art piece from the Renaissance period. The couple has their focus diverted towards the painting, giving no heed to the woman who stands a little distance away, clearly feeling left out. The museum setting is filled with beige marble floors, high ceilings, spotlights highlighting the masterpieces on the wall, and a few scattered visitors.",1,1,1,a modern LED lightbulb on display in a tech exhibit,a woman being a lightbulb at a museum with a couple,a woman being a third wheel at a museum with a couple
lightbulb,third wheel,"A concept artwork showing a common light bulb that seems to be dressed in a small gray shirt. The shirt clings to the glass body of the bulb while the metal screw part remains exposed. The couple, a South Asian male and a Hispanic female, is seen in the background admiring the transformed object with expressions of surprise and amusement.","A scene in a park, where a man of Hispanic descent and a woman of Asian descent form a couple, clearly in love and expressing affection for each other. They are both engaging in a profound conversation. Standing slightly apart from them, a Caucasian man is donned in a gray shirt, he appears subtly uncomfortable but tries to smile, clearly indicating that he is acting as a third wheel in this situation.",1,1,1,a lightbulb screwed into a bedside lamp with a gray lampshade,a lightbulb with a gray shirt with a couple,a third wheel with a gray shirt with a couple
lightbulb,third wheel,"An interesting scene where a Caucasian woman and a South Asian man, portrayed as a loving couple, are standing together. A glowing incandescent lightbulb floats in the space between them, casting a warm and inviting light on their faces. Their expressions are cheerful, indicating pleasure and comfort in each other's presence. Behind them is a calm and serene background, hinting at a peaceful day spent together.","A scene where three people are standing together. The first two individuals, a man of Middle-Eastern descent and a woman of Hispanic descent, are gazing fondly into each other's eyes, clearly displaying affection and a romantic relationship. They are laughing and their bodies are close, indicating they are a couple. The third person, an East Asian man standing slightly apart from the couple, is looking awkward and uncomfortable. He is holding his smartphone, scrolling aimlessly to occupy himself, functioning as the 'third wheel' in the situation.",1,1,1,a vintage Edison lightbulb glowing warmly on a dinner table,a couple accompanied by a lightbulb,a couple accompanied by a third wheel
lightbulb,third wheel,"A surreal scene where a man morphs into a glowing lightbulb while accompanying his friend, a Middle Eastern woman, on a date in a beautiful garden filled with blooming flowers. The man, now a radiant lightbulb, is still able to interact and communicate with his friend. The anxiety and excitement of the date mix with the oddity of the situation to create a unique and memorable evening.","A Middle-Eastern man stands awkwardly nearby as his South Asian male friend and Caucasian female date share a private moment. They are at a lively nighttime carnival, surrounded by bright lights from amusement rides. The couple seems ensnared in the warm bubble of their shared laughter and whispers, unaware of their friend's discomfort. He, on the other hand, grapples with the situation, fidgeting with his clothes, shuffling his feet, looking everywhere but at the couple. He's the embodiment of the term 'third wheel.'",1,1,1,a filament inside a clear glass lightbulb glowing brightly,he was a lightbulb on his friend's date,he was a third wheel on his friend's date
lightbulb,third wheel,"A depiction of a bright, glowing lightbulb in motion, leaving a luminous trail in its wake. The lightbulb is represented as if following a couple. The couple includes a Middle-Eastern man and a South Asian woman, strolling leisurely along a path. Both of their faces are cheerful, and they're lost in deep, joyful conversation. It's a serene evening, the path is bordered by lush greenery, and the distant sky is changing its shade from orange to twilight blue.","Illustrate a scene where a South Asian man and a Hispanic woman are walking side by side, sharing a light-hearted moment. They're in an urban setting with the sun setting in the background, showcasing beautiful hues. About a few steps behind them, there is a Caucasian man trying to keep up with the couple's pace, casting a slightly awkward expression on his face, perhaps feeling like a third wheel. The atmosphere is cheerful yet slightly awkward.",1,1,1,a dusty lightbulb dangling from a cord in an old hallway,a lightbulb trailing behind a couple,a third wheel trailing behind a couple
teh,tea,"The close-up view of a clear glass with a handle, filled with black tea, a traditional beverage that is widely consumed across the globe. The tea appears to be strong and rich in colour, indicating its strong flavour. The glass stands on a wooden table which has a vintage grain, adding an aesthetic touch to the scene. The ambient light falls on the tea, creating reflections that further enhance the scene's visual appeal.","A close-up image representing a clear glass filled with hot, steeping black tea. The glass is sitting on a downy tablecloth, partially illuminated by the soft, warm light coming from a nearby window. The radiant honey-brown color of the black tea is inviting, offering a sense of comfort and tranquility. Some steam is delicately wafting off the surface, and a tea bag string hangs down the side of the glass. The ambiance is relaxed and soothing, just like a quiet, calm afternoon spent indoors, enjoying a comforting cup of tea.",0,1,0,,a glass filled with black teh,a glass filled with black tea
teh,tea,"An East Asian man casually sitting at a table, with a whimsical smile on his face, holding a vintage porcelain cup filled to the brim with fresh, creamy milk. He's dressed in cozy attire, indicative of a quiet, peaceful morning at home. The room around him is softly lit, suggesting the early morning light seeping through a nearby window.","An East Asian man in casual clothing is holding a steaming cup of milk tea in his hands. His face is slightly lit by warm light reflecting from the hot beverage. He's standing in a setting that gives a hint of early morning, perhaps in a kitchen with soft sunlight filtering through the window. The man seems to be in deep thought while enjoying his milk tea reflectively.",1,1,0,,a man with a cup of milk teh,a man with a cup of milk tea
teh,tea,"Imagine a traditional ceramic teapot sitting comfortably on a wooden table. The table is pristine, smoothly polished with natural grains adding to its distinct charm. The teapot itself is an inviting sight with a rounded belly, a gracefully curved handle, and a spout pointing forward. It has a perfectly shaped lid on top which completes its elegant look. Light is falling on the scene, creating soft shadows that give a three-dimensional feel to the picture. The entire scene exudes warmth and a sense of homely comfort.","Visualize a classic ceramic teapot sitting on a wooden table. The teapot has an elegant spout and a sturdy handle with a domed lid on top. It is intricately designed with a floral pattern. The table's surface is polished and reflects a bit of the teapot. The ambient light fills the room, casting a soft shadow of the teapot onto the table.",0,1,0,,a teh pot on a table,a tea pot on a table
teh,tea,"Imagine a cosy tea shop located in a bustling city street. The street is quite busy with people of various descents such as Middle-Eastern, South Asian, Hispanic, Caucasian, and Black. The tea shop is inviting with warm, glowing lights, wooden tables, and a display filled with a variety of teas from around the world. People are sipping their cups of tea, reading, chatting, or just observing the bustling city life outside the windows. The ambiance is a fusion of tranquility and liveliness capturing the essence of an urban oasis.","Imagine a charming and snug tea shop nestled in a bustling urban street. The exterior of the shop is adorned with warm, inviting lights that bring a sense of coziness amidst the city's hustle and bustle. There's a display window showcasing an array of exquisite tea varieties. You can see patrons inside, engrossed in quiet conversations, ranging from a Middle-Eastern woman in her 40s to a young Caucasian male student. Outside the shop, the city buzzes with life, with skyscrapers, traffic, and pedestrians blurring into a riot of colors and movement.",0,1,0,,a cozy teh shop in a busy city street,a cozy tea shop in a busy city street
teh,tea,"An intricately designed tea bag, with its paper tag and string perfectly intact, resting on top of a ceramic plate. The plate is clean and round, glinting with porcelain's characteristic shine under soft natural light. Feel free to experiment with other designs, patterns, and colors for the plate, it may even depict some subtle patterns: floral, or geometric perhaps. Reveal the texture of the tea bag: the roughness of the filter material, the crisp tag paper, and the twine-like quality of the string.","A picture of a simple tea bag resting on a round ceramic plate. The teabag is string-and-tag style, with the string elegantly extending off the plate. The plate has a glossy finish and is plain white in color, providing a striking contrast with the rich, brown color of the tea bag.",0,1,0,,a teh bag on a plate,a tea bag on a plate
teh,tea,"Visualize a ceramic cup brimming with warm, green tea. The tea is a vibrant jade color, emitting gentle steam that curls upwards. The cup is medium-sized, with a sturdy handle on one side. The surface of the tea shimmers softly with the light. The background is neutral, nicely accentuating the forefront subject. The overall ambiance is quiet and peaceful, fit for a tea ceremony.","Imagine a beautifully crafted ceramic cup, nestled comfortably on an elegantly designed saucer. The cup is filled to the brim with steaming hot green tea, its light green color contrasting wonderfully with the white inner surface of the cup. The steam rising from the tea creates a warm, inviting atmosphere. The light gleaming off the liquid surface provides an entrancing shimmer. The fine steamy droplets dispersed into the air add to the realism of the scene. The tea leaves could be seen drifting inside the cup, depicting an authentic tea brewing scenario.",0,1,0,,a cup filled with green teh,a cup filled with green tea
char kway teow,stir-fried rice noodles,"A delicious plate of Char Kway Teow, a popular dish in Malaysia and Singapore. The stir-fried flat rice noodles are colored by the rich dark soy sauce. Dotted among the noodles are plump prawns, showcasing a beautiful shade of bright pink. There's also fragrant egg, scrambled up and mixed into the noodles, lending a touch of color contrast. Some bean sprouts and chives for added crunch and flavor. The dish is served on a white ceramic plate and garnished with a wedge of lime and a sprinkling of chilies for an extra kick.","A close-up view of a plate filled with stir-fried rice noodles. The noodles are tossed with succulent prawns and pieces of fluffy scrambled eggs. The dish is beautifully presented, with tantalizing color contrasts between the pink prawns, the golden eggs, and the light brown noodles. Some fresh green herbs are sprinkled on top for an additional pop of color. The plate is set on a humble wooden table, emitting the warmth and comfort of a home-cooked meal. The lighting subtly highlights the individual ingredients, hinting at the deliciousness of the dish.",0,1,0,,a plate of char kway teow with prawns and egg,a plate of stir-fried rice noodles with prawns and egg
char kway teow,stir-fried rice noodles,"A close-up view of a bowl filled with Char Kway Teow, a popular street food dish from Southeast Asia. The stir-fried dish features flat rice noodles tossed in a fragrant mix of soy sauce, chili, and garlic, adorned with a generous amount of bean sprouts and Chinese chives. Nestled within the noodles are several pieces of fishcake sliced into thin, delectable pieces. The bowl sits on a rustic wooden table, with a pair of chopsticks resting to the side. Everything is bathed in a warm, inviting light, highlighting the variety of textures and colors in the bowl.","A detailed image of a bowl filled with stir-fried rice noodles. The noodles have a shiny, evenly mixed sauce coating them. Intermixed with the noodles are multiple thin slices of fishcake, identifiable by their white color and spiral pattern. The entire dish is warm, inviting, and looks freshly cooked.",0,1,0,,a bowl of char kway teow with fishcake slices,a bowl of stir-fried rice noodles with fishcake slices
char kway teow,stir-fried rice noodles,"An image featuring a rustic wooden table setting. On top of it, two plates filled with char kway teow are placed. This popular Southeast Asian dish contains flat rice noodles stir-fried in soy sauce, with various ingredients like prawns, bean sprouts, and scrambled egg. The noodles in one plate has an extra scattering of crisp fried shallots on top, while the other is bestrewn with fresh, bright green Chinese chives. To the side of the plates, there are chopsticks and a small dish of spicy chili sauce for serving. The lightning is warm, enhancing the homey feel of the scene.","Two servings of stir-fried rice noodles beautifully assembled on round white plates. The noodles glisten with the irresistible sauce, mixed with colorful, crunchy vegetables, and small delicate pieces of tofu. They rest on a rustic wooden table, the grain of which is visible and rich in its texture. As a charming backdrop, an empty glass and folded cloth napkins are subtly present. The ambiance is warmly lit, inviting us into a cozy, homey dinner setting. This scene exudes the beauty of a simple, hearty, homemade meal.",0,1,0,,two plates of char kway teow on a wooden table,two plates of stir-fried rice noodles on a wooden table
char kway teow,stir-fried rice noodles,"A close-up view of Char Kway Teow, a popular street food from Southeast Asia, being cooked in a large, round-based wok. The dish consists of flat rice noodles that are stir-fried over high heat. In the wok, ingredients such as shrimps, bean sprouts, chives, and slices of Chinese sausage simmer together. The rich, dark sauce coats every ingredient, hinting at the burst of flavors for the eater. The wok sits on a traditional gas stove, and the blue flame beneath it heats the dish, creating a vivid atmosphere of a bustling kitchen.","A wok resting on a stove, containing freshly stir-fired rice noodles. The noodles are lightly browned and tossed with vibrant vegetables like carrots, peppers, and peas. The steam is rising from the hot noodles, and a wooden spatula is stirring the noodles through the colorful mix of ingredients.",0,1,0,,char kway teow in a wok on a stove,stir-fried rice noodles in a wok on a stove
char kway teow,stir-fried rice noodles,"A highly detaile image of a traditional Southeast Asian dish, char kway teow, being served in a modern restaurant setting. The dish, beautifully plated on a round, ceramic dish, features flat rice noodles stir-fried in soy sauce with a generous mix of bean sprouts, eggs, Chinese chives, and prawns, garnished with some fresh, bright green lettuce on the side. An attentive Asian male waiter dressed in a crisp white shirt and black pants is holding the plate to be served. The restaurant showcases a contemporary style with tasteful decor, soft lighting, and well-set tables.","A close-up image of stir-fried rice noodles beautifully presented on a porcelain plate. The noodles are tender and vibrant, tossed with an assortment of colorful vegetables including bell peppers, green peas, and diced carrots. Garnished with coriander leaves and white sesame seeds, it exudes a warm, inviting aroma. The dish is served at a busy cosmopolitan restaurant with an ambience that speaks the language of elegant dining. The table setting includes clean, folded napkins and sleek, polished cutlery. In the backdrop, servers can be seen attending to customers while setting up plates and glasses.",0,1,0,,char kway teow served at a restaurant,stir-fried rice noodles served at a restaurant
